"idMatch_results","idStadium","idTeam","idWeek","Goals","Goals_Against","numerGames","Win","Shots","Shots_On_Target","Red_Cards","Yellow_Cards"
"745","3","6","26","2","1","1","1","16","6","0","1"
"746","5","12","26","0","1","1","0","11","3","0","3"
"747","17","1","26","4","0","1","1","19","9","0","0"
"748","4","7","26","1","0","1","1","16","6","0","0"
"749","15","13","26","2","4","1","0","9","4","0","0"
"750","12","17","27","1","1","1","0","10","4","0","1"
"751","2","15","27","0","3","1","0","16","4","0","1"
"752","11","10","27","1","2","1","0","7","3","0","2"
"753","9","5","27","0","1","1","0","14","5","0","4"
"754","6","4","27","0","0","1","0","12","6","0","2"
"755","16","14","27","0","2","1","0","10","2","0","2"
"756","7","8","27","2","3","1","0","15","6","0","0"
"757","13","18","27","2","2","1","0","19","7","0","2"
"758","1","3","27","5","1","1","1","18","7","0","1"
"759","8","11","28","2","1","1","1","16","6","0","1"
"760","10","16","28","2","1","1","1","15","8","0","1"
"761","14","12","28","4","1","1","1","15","7","0","0"
"762","3","2","28","0","0","1","0","11","2","0","3"
"763","15","18","28","2","0","1","1","7","3","0","2"
"764","5","1","28","2","0","1","1","13","4","0","1"
"765","7","6","28","2","4","1","0","16","8","0","1"
"766","4","9","28","1","1","1","0","9","3","0","2"
"767","17","13","28","0","1","1","0","11","0","0","3"
"768","2","7","29","1","2","1","0","12","4","0","1"
"769","11","15","29","2","3","1","0","15","6","1","5"
"770","12","3","29","3","0","1","1","9","4","0","1"
"771","9","8","29","1","1","1","0","5","2","0","2"
"772","6","5","29","0","2","1","0","6","3","1","3"
"773","18","10","29","2","1","1","1","8","2","1","2"
"774","16","17","29","1","2","1","0","12","1","0","2"
"775","13","14","29","0","0","1","0","7","0","1","0"
"776","1","4","29","0","4","1","0","21","7","0","2"
"777","17","11","30","0","2","1","0","13","2","0","4"
"778","14","18","30","2","4","1","0","9","4","0","1"
"779","3","16","30","1","0","1","1","14","3","0","3"
"780","4","12","30","2","0","1","1","7","4","0","2"
"781","15","10","30","1","1","1","0","5","2","0","4"
"782","5","2","30","0","1","1","0","11","2","0","2"
"783","7","9","30","0","4","1","0","4","2","0","0"
"784","8","13","30","2","1","1","1","13","5","0","1"
"785","6","1","30","2","0","1","1","7","2","0","1"
"786","12","8","31","0","2","1","0","10","2","0","0"
"787","10","14","31","0","7","1","0","8","1","0","2"
"788","9","6","31","1","2","1","0","13","2","0","2"
"789","13","5","31","1","0","1","1","8","2","0","0"
"790","18","17","31","1","3","1","0","8","3","0","2"
"791","16","15","31","1","2","1","0","22","7","1","1"
"792","1","7","31","4","2","1","1","17","6","0","3"
"793","2","4","31","1","1","1","0","4","1","0","3"
"794","11","3","31","2","2","1","0","11","7","0","0"
"795","8","16","32","2","0","1","1","14","5","0","0"
"796","3","18","32","1","0","1","1","11","7","0","1"
"797","15","14","32","0","3","1","0","9","3","0","2"
"798","5","11","32","3","3","1","0","11","4","0","2"
"799","17","10","32","1","1","1","0","21","7","0","3"
"800","6","2","32","3","2","1","1","12","7","0","0"
"801","7","12","32","0","1","1","0","8","0","1","3"
"802","9","1","32","0","1","1","0","11","2","0","2"
"803","4","13","32","1","5","1","0","10","5","1","0"
"804","10","8","33","1","3","1","0","10","4","0","0"
"805","2","1","33","1","1","1","0","15","6","0","2"
"806","11","4","33","2","1","1","1","14","4","0","2"
"807","12","9","33","2","2","1","0","11","7","0","3"
"808","13","6","33","0","4","1","0","10","2","0","2"
"809","14","17","33","1","6","1","0","3","2","0","3"
"810","15","3","33","1","1","1","0","8","4","0","0"
"811","18","7","33","2","0","1","1","8","3","0","2"
"812","16","5","33","2","2","1","0","16","7","0","2"
"813","8","14","34","3","0","1","1","14","6","0","2"
"814","9","2","34","1","3","1","0","11","5","0","2"
"815","3","10","34","3","1","1","1","16","6","0","0"
"816","4","16","34","1","1","1","0","9","5","0","2"
"817","5","18","34","0","0","1","0","10","3","0","2"
"818","17","15","34","1","1","1","0","33","14","0","2"
"819","6","12","34","0","1","1","0","5","2","0","4"
"820","7","13","34","1","1","1","0","15","4","0","2"
"821","1","11","34","1","3","1","0","19","3","0","0"
"1027","10","10","35","2","1","1","1","17","5","0","1"
"1028","12","12","35","1","3","1","0","10","4","1","1"
"1029","9","9","35","1","3","1","0","9","3","0","0"
"1030","13","13","35","2","1","1","1","18","6","0","2"
"1031","14","14","35","2","1","1","1","13","7","0","0"
"1032","4","4","35","4","1","1","1","10","7","0","1"
"1033","17","17","35","1","1","1","0","12","5","0","1"
"1034","2","2","35","0","2","1","0","14","6","0","0"
"1035","5","5","35","2","0","1","1","17","6","0","4"
"1036","19","19","36","2","0","1","1","11","2","1","0"
"1037","11","11","36","1","3","1","0","12","7","0","2"
"1038","6","6","36","1","2","1","0","17","4","0","2"
"1039","18","18","36","1","2","1","0","15","5","0","2"
"1040","20","20","36","0","1","1","0","12","4","0","2"
"1041","7","7","36","4","2","1","1","17","9","0","1"
"1042","1","1","36","3","4","1","0","8","4","0","3"
"1043","15","15","36","3","6","1","0","12","6","0","1"
"1044","16","16","36","1","3","1","0","11","5","0","0"
"1045","4","4","37","2","0","1","1","23","8","0","1"
"1046","10","10","37","0","0","1","0","14","7","0","0"
"1047","2","2","37","2","0","1","1","20","10","0","2"
"1048","9","9","37","2","1","1","1","19","5","0","1"
"1049","13","13","37","1","1","1","0","7","2","0","3"
"1050","14","14","37","2","2","1","0","9","3","1","2"
"1051","17","17","37","0","4","1","0","16","5","0","3"
"1052","12","12","37","1","0","1","1","15","6","0","3"
"1053","5","5","37","2","1","1","1","16","5","0","1"
"1054","11","11","38","0","1","1","0","10","3","0","1"
"1055","10","10","38","0","0","1","0","21","4","0","0"
"1056","19","19","38","2","2","1","0","16","5","0","1"
"1057","16","16","38","7","0","1","1","24","12","0","0"
"1058","7","7","38","0","2","1","0","12","4","0","1"
"1059","1","1","38","2","0","1","1","12","6","0","2"
"1060","15","15","38","0","0","1","0","10","3","0","1"
"1061","18","18","38","1","3","1","0","8","1","1","0"
"1062","20","20","38","1","1","1","0","7","3","0","2"
"1063","14","14","39","4","1","1","1","14","8","0","2"
"1064","4","4","39","1","2","1","0","11","3","0","1"
"1065","5","5","39","2","0","1","1","20","7","0","3"
"1066","2","2","39","5","0","1","1","21","11","0","1"
"1067","9","9","39","1","2","1","0","8","1","1","3"
"1068","13","13","39","1","3","1","0","19","7","0","0"
"1069","15","15","39","2","1","1","1","13","4","0","2"
"1070","17","17","39","1","2","1","0","16","5","1","1"
"1071","6","6","39","2","1","1","1","11","3","1","3"
"1072","12","12","40","1","1","1","0","13","6","0","3"
"1073","10","10","40","1","2","1","0","14","4","0","0"
"1074","11","11","40","2","0","1","1","12","4","0","4"
"1075","18","18","40","2","2","1","0","22","8","0","1"
"1076","20","20","40","1","3","1","0","11","2","0","0"
"1077","16","16","40","1","4","1","0","6","1","1","2"
"1078","7","7","40","3","2","1","1","15","7","0","2"
"1079","19","19","40","0","1","1","0","19","5","0","0"
"1080","1","1","40","2","1","1","1","13","5","0","1"
"1081","14","14","41","0","1","1","0","7","2","1","2"
"1082","9","9","41","3","2","1","1","13","4","0","1"
"1083","13","13","41","2","1","1","1","12","5","0","1"
"1084","5","5","41","4","2","1","1","12","5","0","1"
"1085","17","17","41","1","1","1","0","26","8","0","2"
"1086","6","6","41","2","1","1","1","10","4","0","1"
"1087","2","2","41","2","0","1","1","13","3","0","0"
"1088","15","15","41","2","2","1","0","17","6","0","2"
"1089","16","16","41","1","2","1","0","13","5","1","2"
"1090","12","12","42","1","2","1","0","16","5","0","2"
"1091","10","10","42","3","0","1","1","15","8","0","3"
"1092","5","5","42","0","1","1","0","13","5","0","1"
"1093","18","18","42","2","2","1","0","16","5","0","0"
"1094","20","20","42","3","2","1","1","14","7","0","2"
"1095","7","7","42","2","1","1","1","21","6","0","0"
"1096","1","1","42","2","3","1","0","9","5","0","1"
"1097","4","4","42","3","2","1","1","27","6","0","1"
"1098","19","19","42","0","3","1","0","10","3","0","1"
"1099","13","13","43","0","0","1","0","16","3","0","1"
"1100","11","11","43","0","0","1","0","17","1","0","2"
"1101","9","9","43","2","1","1","1","13","5","0","2"
"1102","14","14","43","2","1","1","1","8","4","0","1"
"1103","17","17","43","1","4","1","0","17","9","0","2"
"1104","6","6","43","2","1","1","1","17","4","0","1"
"1105","2","2","43","1","1","1","0","17","4","0","1"
"1106","15","15","43","0","1","1","0","16","2","0","0"
"1107","16","16","43","2","0","1","1","15","7","0","3"
"1108","10","10","44","4","2","1","1","16","5","0","0"
"1109","12","12","44","3","2","1","1","8","3","0","2"
"1110","19","19","44","3","0","1","1","14","5","0","2"
"1111","18","18","44","0","1","1","0","7","4","0","1"
"1112","20","20","44","1","3","1","0","14","3","1","2"
"1113","7","7","44","2","3","1","0","12","6","0","2"
"1114","1","1","44","2","0","1","1","18","9","0","0"
"1115","4","4","44","4","0","1","1","18","7","0","1"
"1116","5","5","44","0","2","1","0","11","4","0","1"
"1117","18","18","45","3","0","1","1","13","6","0","1"
"1118","11","11","45","3","1","1","1","15","8","0","1"
"1119","9","9","45","1","0","1","1","14","4","0","2"
"1120","13","13","45","2","1","1","1","18","2","0","1"
"1121","17","17","45","3","3","1","0","9","4","0","1"
"1122","6","6","45","3","1","1","1","20","6","0","1"
"1123","14","14","45","0","4","1","0","7","2","1","0"
"1124","15","15","45","3","1","1","1","25","7","0","1"
"1125","16","16","45","6","0","1","1","16","12","0","1"
"1126","2","2","46","2","0","1","1","11","4","0","0"
"1127","12","12","46","0","4","1","0","17","3","0","0"
"1128","19","19","46","3","3","1","0","16","5","0","3"
"1129","5","5","46","0","1","1","0","12","2","0","0"
"1130","20","20","46","0","1","1","0","8","1","0","3"
"1131","7","7","46","0","0","1","0","18","7","0","1"
"1132","1","1","46","2","2","1","0","17","4","1","2"
"1133","10","10","46","3","0","1","1","13","7","0","1"
"1134","4","4","46","0","1","1","0","12","7","0","0"
"1135","11","11","47","0","4","1","0","8","3","0","4"
"1136","9","9","47","1","2","1","0","9","2","0","0"
"1137","14","14","47","3","2","1","1","14","5","0","2"
"1138","15","15","47","1","1","1","0","17","8","0","2"
"1139","17","17","47","2","3","1","0","8","4","0","1"
"1140","6","6","47","1","3","1","0","18","6","0","1"
"1141","18","18","47","4","0","1","1","14","8","0","1"
"1142","20","20","47","1","1","1","0","18","5","0","0"
"1143","16","16","47","0","1","1","0","20","5","0","4"
"1144","5","5","48","3","0","1","1","10","4","0","4"
"1145","10","10","48","4","1","1","1","25","8","0","1"
"1146","2","2","48","4","1","1","1","22","8","0","1"
"1147","13","13","48","4","2","1","1","15","8","0","2"
"1148","14","14","48","3","0","1","1","12","8","0","0"
"1149","4","4","48","2","2","1","0","15","6","0","1"
"1150","19","19","48","5","0","1","1","15","8","0","3"
"1151","12","12","48","1","1","1","0","13","3","0","2"
"1152","7","7","48","3","0","1","1","14","8","1","2"
"1153","20","20","49","1","0","1","1","16","6","0","1"
"1154","11","11","49","2","1","1","1","15","4","0","0"
"1155","9","9","49","1","0","1","1","10","4","0","1"
"1156","17","17","49","1","2","1","0","15","3","1","2"
"1157","18","18","49","2","0","1","1","12","4","0","0"
"1158","16","16","49","1","1","1","0","19","5","0","3"
"1159","1","1","49","0","0","1","0","11","4","0","3"
"1160","15","15","49","3","2","1","1","11","5","0","1"
"1161","6","6","49","0","2","1","0","7","1","0","2"
"1162","14","14","50","2","1","1","1","16","8","0","2"
"1163","10","10","50","3","0","1","1","22","10","0","0"
"1164","2","2","50","2","0","1","1","11","5","0","2"
"1165","12","12","50","1","0","1","1","10","5","0","5"
"1166","13","13","50","2","4","1","0","8","3","0","3"
"1167","4","4","50","1","1","1","0","19","4","0","1"
"1168","19","19","50","0","0","1","0","18","2","0","1"
"1169","9","9","50","3","0","1","1","22","8","0","1"
"1170","5","5","50","0","1","1","0","7","4","0","3"
"1171","17","17","51","1","2","1","0","18","8","0","1"
"1172","11","11","51","1","0","1","1","12","4","0","2"
"1173","6","6","51","3","1","1","1","19","9","0","1"
"1174","18","18","51","3","0","1","1","16","6","0","0"
"1175","20","20","51","2","4","1","0","14","6","0","2"
"1176","7","7","51","1","2","1","0","22","5","1","2"
"1177","1","1","51","2","2","1","0","13","5","0","2"
"1178","15","15","51","2","2","1","0","14","6","0","3"
"1179","16","16","51","3","5","1","0","12","7","0","3"
"1180","15","15","52","1","3","1","0","12","3","0","2"
"1181","6","6","52","0","1","1","0","17","4","0","1"
"1182","18","18","52","0","1","1","0","10","1","0","3"
"1183","20","20","52","2","2","1","0","11","6","0","1"
"1184","16","16","52","1","0","1","1","7","2","0","1"
"1185","7","7","52","2","1","1","1","12","4","0","3"
"1186","1","1","52","1","1","1","0","10","4","0","2"
"1187","11","11","52","0","3","1","0","12","4","0","1"
"1188","19","19","52","1","1","1","0","15","4","1","1"
"1189","13","13","53","1","0","1","1","9","4","0","0"
"1190","10","10","53","5","1","1","1","19","9","0","0"
"1191","2","2","53","1","1","1","0","18","7","0","0"
"1192","12","12","53","3","0","1","1","11","5","0","3"
"1193","9","9","53","1","1","1","0","6","2","0","0"
"1194","14","14","53","0","1","1","0","11","4","0","1"
"1195","5","5","53","0","1","1","0","14","3","0","1"
"1196","4","4","53","2","2","1","0","10","4","0","1"
"1197","17","17","53","1","3","1","0","16","6","0","1"
"1198","15","15","54","2","0","1","1","11","6","0","0"
"1199","19","19","54","0","1","1","0","17","6","0","1"
"1200","6","6","54","2","0","1","1","17","7","0","1"
"1201","18","18","54","0","1","1","0","10","1","0","2"
"1202","20","20","54","3","0","1","1","30","10","0","0"
"1203","7","7","54","1","3","1","0","9","4","1","2"
"1204","1","1","54","0","3","1","0","9","2","0","2"
"1205","11","11","54","0","1","1","0","17","2","0","0"
"1206","16","16","54","0","1","1","0","15","4","0","0"
"1207","2","2","55","0","0","1","0","21","9","0","2"
"1208","12","12","55","3","2","1","1","17","6","0","0"
"1209","14","14","55","1","0","1","1","10","4","0","1"
"1210","4","4","55","3","2","1","1","17","8","1","1"
"1211","5","5","55","1","1","1","0","10","5","0","1"
"1212","17","17","55","2","3","1","0","12","5","1","1"
"1213","6","6","55","1","0","1","1","9","3","1","1"
"1214","9","9","55","0","0","1","0","12","0","0","0"
"1215","10","10","55","4","0","1","1","17","11","0","0"
"1216","11","11","56","0","3","1","0","12","3","0","3"
"1217","19","19","56","1","1","1","0","15","3","0","1"
"1218","18","18","56","1","0","1","1","20","7","0","2"
"1219","20","20","56","3","1","1","1","23","9","0","1"
"1220","16","16","56","1","4","1","0","10","5","0","3"
"1221","1","1","56","0","1","1","0","8","1","0","4"
"1222","12","12","56","4","2","1","1","15","9","0","2"
"1223","7","7","56","1","1","1","0","13","5","0","0"
"1224","13","13","56","0","1","1","0","22","6","0","4"
"1225","6","6","57","3","0","1","1","16","7","0","2"
"1226","2","2","57","2","0","1","1","25","12","0","1"
"1227","9","9","57","2","1","1","1","14","5","0","3"
"1228","13","13","57","4","0","1","1","14","6","0","3"
"1229","14","14","57","3","0","1","1","12","5","0","1"
"1230","4","4","57","1","1","1","0","17","4","0","2"
"1231","5","5","57","1","3","1","0","18","7","0","2"
"1232","15","15","57","4","2","1","1","18","7","0","1"
"1233","17","17","57","2","1","1","1","13","7","0","0"
"1234","1","1","58","2","1","1","1","15","6","0","4"
"1235","10","10","58","1","3","1","0","14","4","0","2"
"1236","12","12","58","1","0","1","1","22","6","0","2"
"1237","4","4","58","1","2","1","0","13","4","0","1"
"1238","19","19","58","1","1","1","0","16","8","0","3"
"1239","18","18","58","1","1","1","0","16","8","0","1"
"1240","20","20","58","0","1","1","0","7","1","0","0"
"1241","11","11","58","0","2","1","0","30","5","0","2"
"1242","7","7","58","2","2","1","0","9","6","0","2"
"1243","2","2","59","1","0","1","1","24","8","0","0"
"1244","11","11","59","0","0","1","0","6","0","0","4"
"1245","14","14","59","3","1","1","1","13","7","0","3"
"1246","15","15","59","3","0","1","1","14","9","0","0"
"1247","17","17","59","2","0","1","1","13","6","0","1"
"1248","6","6","59","5","0","1","1","20","7","0","1"
"1249","16","16","59","1","0","1","1","22","5","0","1"
"1250","9","9","59","1","3","1","0","9","1","0","3"
"1251","13","13","59","2","4","1","0","8","4","0","2"
"1252","12","12","60","4","0","1","1","12","7","0","0"
"1253","10","10","60","6","0","1","1","17","8","0","2"
"1254","4","4","60","1","0","1","1","11","4","0","2"
"1255","19","19","60","2","1","1","1","19","6","0","0"
"1256","18","18","60","2","1","1","1","9","5","0","1"
"1257","7","7","60","1","1","1","0","18","5","0","3"
"1258","1","1","60","1","2","1","0","12","5","0","2"
"1259","5","5","60","0","1","1","0","5","1","0","3"
"1260","20","20","60","1","2","1","0","9","2","0","2"
"1261","17","17","61","0","1","1","0","8","4","0","2"
"1262","2","2","61","1","1","1","0","15","3","0","1"
"1263","11","11","61","2","1","1","1","13","6","0","1"
